 ******* Program HYDRUS
 ******* 
 Example 2 - test for codes                                              
 
 Units: L = cm   , T = days 


   TLevel   Time         dt      Iter    ItCum  KodT  KodB  Convergency

    294 0.90090E+02 0.99998E-04   20     4866     4    -5     F
    295 0.90090E+02 0.99998E-04   20     4886     4    -5     F
    296 0.90090E+02 0.99998E-04   20     4906     4    -5     F
    297 0.90090E+02 0.99998E-04   20     4926     4    -5     F
    298 0.90090E+02 0.99999E-04   20     4946     4    -5     F
    299 0.90090E+02 0.99999E-04   20     4966     4    -5     F
    300 0.90090E+02 0.99998E-04   20     4986     4    -5     F
    301 0.90090E+02 0.99998E-04   20     5006     4    -5     F
    302 0.90090E+02 0.99998E-04   20     5026     4    -5     F
    303 0.90090E+02 0.99998E-04   20     5046     4    -5     F
    304 0.90091E+02 0.99998E-04   20     5066     4    -5     F
    305 0.90091E+02 0.99998E-04   20     5086     4    -5     F
    306 0.90091E+02 0.99998E-04   20     5106     4    -5     F
    307 0.90091E+02 0.99999E-04   20     5126     4    -5     F
    308 0.90091E+02 0.99999E-04   20     5146     4    -5     F
    309 0.90091E+02 0.99998E-04   20     5166     4    -5     F
    310 0.90091E+02 0.99998E-04   20     5186     4    -5     F
    311 0.90091E+02 0.99998E-04   20     5206     4    -5     F
    312 0.90091E+02 0.99998E-04   20     5226     4    -5     F
    313 0.90091E+02 0.99998E-04   20     5246     4    -5     F
    314 0.90092E+02 0.99998E-04   20     5266     4    -5     F
    315 0.90092E+02 0.99998E-04   20     5286     4    -5     F
    316 0.90092E+02 0.99998E-04   20     5306     4    -5     F
    317 0.90092E+02 0.99999E-04   20     5326     4    -5     F
    318 0.90092E+02 0.99998E-04   20     5346     4    -5     F
    319 0.90092E+02 0.99998E-04   20     5366     4    -5     F
    320 0.90092E+02 0.99998E-04   20     5386     4    -5     F
    321 0.90092E+02 0.99998E-04   20     5406     4    -5     F
    322 0.90092E+02 0.99998E-04   20     5426     4    -5     F
    323 0.90092E+02 0.99998E-04   20     5446     4    -5     F
    324 0.90093E+02 0.99998E-04   20     5466     4    -5     F
    325 0.90093E+02 0.99998E-04   20     5486     4    -5     F
    326 0.90093E+02 0.99999E-04   20     5506     4    -5     F
    327 0.90093E+02 0.99999E-04   20     5526     4    -5     F
    328 0.90093E+02 0.99998E-04   20     5546     4    -5     F
    329 0.90093E+02 0.99998E-04   20     5566     4    -5     F
    330 0.90093E+02 0.99998E-04   20     5586     4    -5     F
    331 0.90093E+02 0.99998E-04   20     5606     4    -5     F
    332 0.90093E+02 0.99998E-04   20     5626     4    -5     F
    333 0.90093E+02 0.99998E-04   20     5646     4    -5     F
    334 0.90094E+02 0.99998E-04   20     5666     4    -5     F
    335 0.90094E+02 0.99999E-04   20     5686     4    -5     F
    336 0.90094E+02 0.99999E-04   20     5706     4    -5     F
    337 0.90094E+02 0.99998E-04   20     5726     4    -5     F
    338 0.90094E+02 0.99998E-04   20     5746     4    -5     F
    339 0.90094E+02 0.99998E-04   20     5766     4    -5     F
    340 0.90094E+02 0.99998E-04   20     5786     4    -5     F
    341 0.90094E+02 0.99998E-04   20     5806     4    -5     F
    342 0.90094E+02 0.99998E-04   20     5826     4    -5     F
    343 0.90094E+02 0.99998E-04   20     5846     4    -5     F
    344 0.90095E+02 0.99998E-04   20     5866     4    -5     F
    345 0.90095E+02 0.99999E-04   20     5886     4    -5     F
    346 0.90095E+02 0.99998E-04   20     5906     4    -5     F
    347 0.90095E+02 0.99998E-04   20     5926     4    -5     F
    348 0.90095E+02 0.99998E-04   20     5946     4    -5     F
    349 0.90095E+02 0.99998E-04    2     5948     4    -5     T
    350 0.90095E+02 0.13001E-03    4     5952     4    -5     T
    351 0.90095E+02 0.13001E-03    2     5954     4    -5     T
    352 0.90095E+02 0.16901E-03    2     5956     4    -5     T
    353 0.90096E+02 0.21971E-03    2     5958     4    -5     T
    354 0.90096E+02 0.28564E-03    2     5960     4    -5     T
    355 0.90096E+02 0.37127E-03    2     5962     4    -5     T
    356 0.90097E+02 0.48273E-03    2     5964     4    -5     T
    357 0.90097E+02 0.62766E-03    2     5966     4    -5     T
    358 0.90098E+02 0.81606E-03    2     5968     4    -5     T
    359 0.90099E+02 0.10609E-02    2     5970     4    -5     T
    360 0.90101E+02 0.13793E-02    2     5972     4    -5     T
    361 0.90102E+02 0.17915E-02    2     5974     4    -5     T
    362 0.90105E+02 0.23312E-02    2     5976     4    -5     T
    363 0.90108E+02 0.30243E-02    2     5978     4    -5     T
    364 0.90112E+02 0.39302E-02    2     5980     4    -5     T
    365 0.90117E+02 0.51048E-02    3     5983     4    -5     T
    366 0.90124E+02 0.66401E-02    3     5986     4    -5     T
    367 0.90132E+02 0.86781E-02    3     5989     4    -5     T
    368 0.90143E+02 0.11270E-01    3     5992     4    -5     T
    369 0.90158E+02 0.14518E-01    3     5995     4    -5     T
    370 0.90177E+02 0.19137E-01    5     6000     4    -5     T
    371 0.90196E+02 0.19137E-01    9     6009     4    -5     T
    372 0.90202E+02 0.57003E-02    2     6011     4    -5     T
    373 0.90209E+02 0.73894E-02    2     6013     4    -5     T
    374 0.90219E+02 0.96422E-02    2     6015     4    -5     T
    375 0.90232E+02 0.12597E-01    2     6017     4    -5     T
    376 0.90248E+02 0.16349E-01    3     6020     4    -5     T
    377 0.90269E+02 0.20891E-01    4     6024     4    -5     T
    378 0.90290E+02 0.20891E-01    7     6031     4    -5     T
    379 0.90296E+02 0.63419E-02    2     6033     4    -5     T
    380 0.90304E+02 0.82818E-02    2     6035     4    -5     T
    381 0.90315E+02 0.10703E-01    2     6037     4    -5     T
    382 0.90329E+02 0.13979E-01    2     6039     4    -5     T
    383 0.90347E+02 0.18135E-01    2     6041     4    -5     T
    384 0.90370E+02 0.23316E-01    2     6043     4    -5     T
    385 0.90380E+02 0.99926E-02    2     6065     4    -5     T
    386 0.90393E+02 0.12907E-01    2     6067     4    -5     T
    387 0.90410E+02 0.16851E-01    2     6069     4    -5     T
    388 0.90432E+02 0.21844E-01    2     6071     4    -5     T
    389 0.90442E+02 0.94657E-02    2     6093     4    -5     T
    390 0.90454E+02 0.12410E-01    2     6095     4    -5     T
    391 0.90470E+02 0.16061E-01    2     6097     4    -5     T
    392 0.90491E+02 0.21200E-01    8     6105     4    -5     T
