 ******* Program HYDRUS
 ******* James Reserves, Riverside, CA                                           

 Units: L = cm   , T = days 

 Year  Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19281E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.16562E+03  0.13008E+01 -0.80115E+08 -0.34824E+03   9331  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19284E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.16563E+03  0.15798E+01 -0.80115E+08 -0.34824E+03   9339  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19306E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.16562E+03  0.12963E+01 -0.80115E+08 -0.34824E+03   9343  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19309E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.16563E+03  0.13212E+01 -0.80115E+08 -0.34824E+03   9347  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19313E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.16564E+03  0.13379E+01 -0.80115E+08 -0.34824E+03   9355  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19320E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.16565E+03  0.12910E+01 -0.80115E+08 -0.34872E+03   9365  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19321E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.16708E+03  0.27019E+01 -0.80115E+08 -0.35159E+03   9369  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19387E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.16708E+03  0.14234E+01 -0.80115E+08 -0.35159E+03   9371  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19395E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.16709E+03  0.13662E+01 -0.80115E+08 -0.35159E+03   9373  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19403E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.16709E+03  0.13207E+01 -0.80115E+08 -0.35159E+03   9381  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19408E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.16709E+03  0.15792E+01 -0.80115E+08 -0.35159E+03   9389  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19430E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.16708E+03  0.12963E+01 -0.80115E+08 -0.35159E+03   9393  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19432E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.16709E+03  0.13212E+01 -0.80115E+08 -0.35159E+03   9397  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19437E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.16710E+03  0.13379E+01 -0.80115E+08 -0.35159E+03   9405  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19443E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.16710E+03  0.12838E+01 -0.80115E+08 -0.35159E+03   9415  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19444E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.16710E+03  0.15796E+01 -0.80115E+08 -0.35159E+03   9419  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19459E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.16710E+03  0.13033E+01 -0.80115E+08 -0.35159E+03   9421  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19463E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.16712E+03  0.13008E+01 -0.80115E+08 -0.35159E+03   9427  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19466E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.16712E+03  0.15798E+01 -0.80115E+08 -0.35159E+03   9435  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19489E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.16712E+03  0.12963E+01 -0.80115E+08 -0.35159E+03   9439  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19491E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.16713E+03  0.13212E+01 -0.80115E+08 -0.35159E+03   9443  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19496E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.16714E+03  0.13379E+01 -0.80115E+08 -0.35159E+03   9451  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19502E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.16715E+03  0.12910E+01 -0.80115E+08 -0.35208E+03   9461  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19503E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.16858E+03  0.27019E+01 -0.80115E+08 -0.35495E+03   9465  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19570E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.16858E+03  0.14234E+01 -0.80115E+08 -0.35495E+03   9467  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19577E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.16859E+03  0.13662E+01 -0.80115E+08 -0.35495E+03   9469  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19585E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.16859E+03  0.13207E+01 -0.80115E+08 -0.35495E+03   9477  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19590E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.16858E+03  0.15792E+01 -0.80115E+08 -0.35495E+03   9485  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19613E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.16858E+03  0.12963E+01 -0.80115E+08 -0.35495E+03   9489  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19615E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.16859E+03  0.13212E+01 -0.80115E+08 -0.35495E+03   9493  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19620E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.16860E+03  0.13379E+01 -0.80115E+08 -0.35495E+03   9501  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19626E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.16859E+03  0.12838E+01 -0.80115E+08 -0.35495E+03   9511  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19627E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.16860E+03  0.15796E+01 -0.80115E+08 -0.35495E+03   9515  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19642E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.16860E+03  0.13033E+01 -0.80115E+08 -0.35495E+03   9517  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19645E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.16862E+03  0.13008E+01 -0.80115E+08 -0.35495E+03   9523  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19649E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.16862E+03  0.15798E+01 -0.80115E+08 -0.35495E+03   9531  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19671E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.16861E+03  0.12963E+01 -0.80115E+08 -0.35495E+03   9535  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19674E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.16862E+03  0.13212E+01 -0.80115E+08 -0.35495E+03   9539  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19678E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.16863E+03  0.13379E+01 -0.80115E+08 -0.35495E+03   9547  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19684E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.16865E+03  0.12910E+01 -0.80115E+08 -0.35544E+03   9557  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19686E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.17008E+03  0.27019E+01 -0.80115E+08 -0.35831E+03   9561  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19752E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.17008E+03  0.14234E+01 -0.80115E+08 -0.35831E+03   9563  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19759E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.17009E+03  0.13662E+01 -0.80115E+08 -0.35831E+03   9565  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19768E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.17009E+03  0.13207E+01 -0.80115E+08 -0.35831E+03   9573  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19772E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.17008E+03  0.15792E+01 -0.80115E+08 -0.35831E+03   9581  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19795E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.17008E+03  0.12963E+01 -0.80115E+08 -0.35831E+03   9585  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19797E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.17009E+03  0.13212E+01 -0.80115E+08 -0.35831E+03   9589  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19802E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.17010E+03  0.13379E+01 -0.80115E+08 -0.35831E+03   9597  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19808E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.17009E+03  0.12838E+01 -0.80115E+08 -0.35831E+03   9607  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19809E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.17010E+03  0.15796E+01 -0.80115E+08 -0.35831E+03   9611  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19824E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.17010E+03  0.13033E+01 -0.80115E+08 -0.35831E+03   9613  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19828E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.17011E+03  0.13008E+01 -0.80115E+08 -0.35831E+03   9619  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19831E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.17012E+03  0.15798E+01 -0.80115E+08 -0.35831E+03   9627  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19854E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.17011E+03  0.12963E+01 -0.80115E+08 -0.35831E+03   9631  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19856E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.17012E+03  0.13212E+01 -0.80115E+08 -0.35831E+03   9635  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19861E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.17013E+03  0.13379E+01 -0.80115E+08 -0.35831E+03   9643  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19867E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.17014E+03  0.12910E+01 -0.80115E+08 -0.35880E+03   9653  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19868E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.17158E+03  0.27019E+01 -0.80115E+08 -0.36167E+03   9657  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19934E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.17158E+03  0.14234E+01 -0.80115E+08 -0.36167E+03   9659  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19942E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.17158E+03  0.13662E+01 -0.80115E+08 -0.36167E+03   9661  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19950E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.17158E+03  0.13207E+01 -0.80115E+08 -0.36167E+03   9669  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19955E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.17158E+03  0.15792E+01 -0.80115E+08 -0.36167E+03   9677  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19978E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.17157E+03  0.12963E+01 -0.80115E+08 -0.36167E+03   9681  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19980E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.17158E+03  0.13212E+01 -0.80115E+08 -0.36167E+03   9685  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19984E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.17159E+03  0.13379E+01 -0.80115E+08 -0.36167E+03   9693  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19991E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.17159E+03  0.12838E+01 -0.80115E+08 -0.36167E+03   9703  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.19992E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.17160E+03  0.15796E+01 -0.80115E+08 -0.36167E+03   9707  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20007E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.17160E+03  0.13033E+01 -0.80115E+08 -0.36167E+03   9709  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20010E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.17161E+03  0.13008E+01 -0.80115E+08 -0.36167E+03   9715  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20052E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20014E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.17162E+03  0.15798E+01 -0.80115E+08 -0.36167E+03   9723  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20036E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.17161E+03  0.12963E+01 -0.80115E+08 -0.36167E+03   9727  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20039E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.17162E+03  0.13212E+01 -0.80115E+08 -0.36167E+03   9731  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20043E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.17163E+03  0.13379E+01 -0.80115E+08 -0.36167E+03   9739  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20049E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.17164E+03  0.12910E+01 -0.80115E+08 -0.36215E+03   9749  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20051E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.17308E+03  0.27019E+01 -0.80115E+08 -0.36503E+03   9753  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20117E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.17308E+03  0.14234E+01 -0.80115E+08 -0.36503E+03   9755  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20124E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.17308E+03  0.13662E+01 -0.80115E+08 -0.36503E+03   9757  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20133E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.17308E+03  0.13207E+01 -0.80115E+08 -0.36503E+03   9765  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.20137E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.17308E+03  0.15792E+01 -0.80115E+08 -0.36503E+03   9773  0.00000E+00
